purchase_id,timestamp,card_number,company,amount,location,is_fraud
305,2024-10-31T21:17:52.824808Z,5655704328286426,Liberty Mutual Insurance Group,10.62,Seattle,0
306,2024-10-31T21:57:22.824808Z,3799356813007064,XPO,113.85,Federal Way,0
307,2024-10-31T22:33:59.824808Z,4121158930392602,Fifth Third Bancorp,65.38,Bellingham,0
308,2024-10-31T23:10:06.824808Z,3411821162427518,United States Steel,103.86,Bellingham,0
309,2024-10-31T23:54:41.824808Z,5188963663717645,FirstEnergy,31.07,Wenatchee,0
310,2024-11-01T00:48:01.824808Z,5959342327939191,CommScope Holding,3.44,Auburn,0
311,2024-11-01T01:12:35.824808Z,4429754348404044,Pioneer Natural Resources,15.02,Auburn,0
312,2024-11-01T01:13:58.824808Z,3774032360000534,Ally Financial,5.66,Renton,0
313,2024-11-01T02:06:53.824808Z,3718016705646050,Knight-Swift Transportation Holdings,8.30,Wenatchee,0
314,2024-11-01T02:13:45.824808Z,5061159353855058,Phillips 66,35.33,Yakima,0
315,2024-11-01T02:28:44.824808Z,3722593270656338,Performance Food Group,36.43,Bellingham,0
316,2024-11-01T02:34:34.824808Z,3424918298507133,United Natural Foods,20.35,Olympia,0
317,2024-11-01T03:00:05.824808Z,5391633658831213,Pioneer Natural Resources,71.79,Richland,0
318,2024-11-01T03:12:34.824808Z,4981916434939346,Packaging Corp. of America,100.00,Bellingham,0
319,2024-11-01T03:35:51.824808Z,4896082760642261,Global Partners,69.29,Spokane,0
320,2024-11-01T03:49:31.824808Z,3709866178586881,Autoliv,39.12,Yakima,0
321,2024-11-01T04:29:23.824808Z,3454642439771340,Procter & Gamble,60.95,Seattle,0
322,2024-11-01T05:15:00.824808Z,5973529556796605,Altice USA,68.64,Olympia,0
323,2024-11-01T05:17:13.824808Z,3781795760996144,EQT,63.94,Kirkland,0
324,2024-11-01T05:31:42.824808Z,3474584871595645,Truist Financial,26.92,Yakima,0
325,2024-11-01T05:39:27.824808Z,3423819092381694,Mondelez International,94.81,Everett,0
326,2024-11-01T05:48:15.824808Z,3483776392756362,Science Applications International,7.51,Pasco,0
327,2024-11-01T06:28:36.824808Z,5516995410490897,Celanese,31.15,Renton,0
328,2024-11-01T06:58:56.824808Z,5078663186260163,Aramark,8.10,Pasco,0
329,2024-11-01T07:57:31.824808Z,4297149063812787,Charles Schwab,29.63,Yakima,0
330,2024-11-01T08:34:36.824808Z,4429121595995571,Old Republic International,45.28,Vancouver,0
331,2024-11-01T08:51:03.824808Z,3726093819122351,Ryder System,74.80,Olympia,0
332,2024-11-01T09:10:52.824808Z,3788776045737233,Steel Dynamics,68.65,Bellevue,0
333,2024-11-01T09:52:35.824808Z,5452345294531679,VMware,33.63,Bellingham,0
334,2024-11-01T10:00:17.824808Z,3777236100052377,Cleveland-Cliffs,1.37,Tacoma,0
335,2024-11-01T10:24:55.824808Z,4979682207154505,Lear,6.55,Yakima,0
336,2024-11-01T11:14:27.824808Z,3724159888618140,Newell Brands,1.76,Wenatchee,0
337,2024-11-01T11:21:00.824808Z,5695069125960223,WEC Energy Group,76.73,Vancouver,0
338,2024-11-01T12:03:18.824808Z,5922882398604830,International Business Machines,37.29,Pasco,0
339,2024-11-01T12:22:08.824808Z,4215876014795880,NextEra Energy,34.33,Wenatchee,0
340,2024-11-01T12:32:06.824808Z,3744807739810581,Coterra Energy,80.80,Tacoma,0
341,2024-11-01T13:18:23.824808Z,4890185303232783,Masco,3.90,Auburn,0
342,2024-11-01T14:16:09.824808Z,4600276588453904,Air Products & Chemicals,1.43,Bellingham,0
343,2024-11-01T14:16:12.824808Z,3736528521832787,Texas Instruments,35.87,Richland,0
344,2024-11-01T15:13:24.824808Z,3444753795280462,Cigna Group,64.05,Yakima,0
345,2024-11-01T15:56:25.824808Z,3490030208658797,Texas Instruments,22.61,Bellingham,0
346,2024-11-01T15:58:43.824808Z,5476634643181449,Lithia Motors,61.25,Kennewick,0
347,2024-11-01T16:29:20.824808Z,3751913906450993,Westlake,25.45,Spokane,0
348,2024-11-01T16:49:17.824808Z,3711597588603034,Global Payments,88.51,Spokane,0
349,2024-11-01T17:13:07.824808Z,3747606458965478,Nucor,2.78,Kennewick,0
350,2024-11-01T17:18:38.824808Z,4772662242390834,Oneok,6.62,Yakima,0
351,2024-11-01T18:02:52.824808Z,4285870302932789,Eastman Chemical,33.84,Seattle,0
352,2024-11-01T18:35:38.824808Z,4297149063812787,Olin,34.29,Everett,0
353,2024-11-01T18:52:56.824808Z,5981916667365935,Avnet,46.64,Yakima,0
354,2024-11-01T19:52:52.824808Z,3716803443798992,Fluor,65.93,Federal Way,0
355,2024-11-01T19:58:54.824808Z,3709529333306161,Duke Energy,22.92,Auburn,0
356,2024-11-01T20:10:50.824808Z,5216123168347010,Landstar System,55.58,Pasco,0
357,2024-11-01T20:52:14.824808Z,3454556995895600,O'Reilly Automotive,32.54,Federal Way,0
358,2024-11-01T21:50:07.824808Z,4637728206483421,Altria Group,97.53,Kirkland,0
359,2024-11-01T22:37:59.824808Z,3796758600004043,AECOM,34.26,Tacoma,0
360,2024-11-01T22:53:43.824808Z,5142510459864084,StoneX Group,6.53,Everett,0
361,2024-11-01T23:18:52.824808Z,3725465091126584,S&P Global,50.57,Bellevue,0
362,2024-11-01T23:56:53.824808Z,5422966672714228,Vulcan Materials,18.36,Tacoma,0
363,2024-11-02T00:22:09.824808Z,3467583567256321,American Family Insurance Group,5.71,Vancouver,0
364,2024-11-02T01:20:46.824808Z,3402594436146682,Watsco,88.07,Richland,0
365,2024-11-02T02:18:11.824808Z,4586253164783838,W.W. Grainger,81.13,Redmond,0
366,2024-11-02T02:20:50.824808Z,3736388668637196,ON Semiconductor,37.43,Tacoma,0
367,2024-11-02T03:01:09.824808Z,5455460772464850,Equinix,16.38,Seattle,0
368,2024-11-02T03:17:57.824808Z,3492943243488400,Netflix,10.80,Seattle,0
369,2024-11-02T03:38:44.824808Z,4362785339403610,Albemarle,12.06,Tacoma,0
370,2024-11-02T04:34:21.824808Z,5685323421373280,Darden Restaurants,8.23,Redmond,0
371,2024-11-02T04:54:37.824808Z,3435752371206751,Wells Fargo,19.99,Tacoma,0
372,2024-11-02T05:24:07.824808Z,4162350277838921,LKQ,31.81,Issaquah,0
373,2024-11-02T05:57:05.824808Z,4314688317069271,L3Harris Technologies,46.30,Spokane,0
374,2024-11-02T06:44:54.824808Z,3799380411388320,Packaging Corp. of America,82.96,Renton,0
375,2024-11-02T07:14:01.824808Z,5981916667365935,Vulcan Materials,18.45,Yakima,0
376,2024-11-02T07:31:36.824808Z,3462513921024938,Avery Dennison,74.48,Redmond,0
377,2024-11-02T07:57:39.824808Z,5570323352947183,Automatic Data Processing,96.47,Everett,0
378,2024-11-02T08:30:14.824808Z,3451518516631511,Vistra,1.84,Federal Way,0
379,2024-11-02T08:59:02.824808Z,3405857894129988,Huntington Ingalls Industries,24.62,Bellingham,0
380,2024-11-02T09:08:58.824808Z,4658031308241712,Taylor Morrison Home,59.44,Spokane,0
381,2024-11-02T09:09:10.824808Z,5830647086271866,Occidental Petroleum,91.43,Bellingham,0
382,2024-11-02T09:45:00.824808Z,3799517906131406,Eastman Chemical,10.94,Kennewick,0
383,2024-11-02T10:36:11.824808Z,5671924517219794,Knight-Swift Transportation Holdings,29.47,Spokane,0
384,2024-11-02T11:20:58.824808Z,5191137084263803,Allstate,3.24,Renton,0
385,2024-11-02T11:38:57.824808Z,4269836025527404,DXC Technology,2.59,Seattle,0
386,2024-11-02T12:25:56.824808Z,5530945710471875,Dick's Sporting Goods,25.60,Yakima,0
387,2024-11-02T13:04:45.824808Z,3775091545234391,Colgate-Palmolive,36.61,Pasco,0
388,2024-11-02T13:41:08.824808Z,3447843184715512,Kellogg,1.73,Olympia,0
389,2024-11-02T14:10:20.824808Z,3751913906450993,Apollo Global Management,21.35,Renton,0
390,2024-11-02T15:07:01.824808Z,5992720225970666,Bank of New York Mellon,46.82,Renton,0
391,2024-11-02T15:24:18.824808Z,3786957073465960,Elevance Health,14.21,Everett,0
392,2024-11-02T15:47:51.824808Z,3483770711937613,Jacobs Solutions,230.32,Spokane,0
393,2024-11-02T15:56:01.824808Z,4313095433961558,Chipotle Mexican Grill,143.45,Bellevue,0
394,2024-11-02T16:04:51.824808Z,4708162109937560,CarMax,90.94,Olympia,0
395,2024-11-02T16:16:02.824808Z,4449728278633620,Oracle,15.77,Federal Way,0
396,2024-11-02T17:10:15.824808Z,5460191387540619,Williams-Sonoma,6.24,Wenatchee,0
397,2024-11-02T18:06:12.824808Z,5059657468224940,Dow,37.22,Yakima,0
398,2024-11-02T18:41:39.824808Z,4489978698598033,Sherwin-Williams,50.75,Kirkland,0
399,2024-11-02T19:36:58.824808Z,3753974382342474,Targa Resources,64.16,Kirkland,0
400,2024-11-02T20:16:12.824808Z,5175526181561962,McDonald's,89.91,Yakima,0
401,2024-11-02T20:40:01.824808Z,5830647086271866,Erie Insurance Group,25.41,Spokane,0
402,2024-11-02T20:44:49.824808Z,3737881248113133,Baxter International,10.46,Redmond,0
403,2024-11-02T20:58:07.824808Z,3485828989204286,Westinghouse Air Brake Technologies,1.54,Bellevue,0
404,2024-11-02T21:46:56.824808Z,3748195893844356,Publix Super Markets,6.55,Olympia,0
405,2024-11-02T22:04:31.824808Z,4203563014273712,EOG Resources,8.57,Seattle,0
406,2024-11-02T22:33:17.824808Z,4008149596074749,MGM Resorts International,101.33,Auburn,0
407,2024-11-02T22:38:29.824808Z,3492943243488400,Taylor Morrison Home,19.63,Bellingham,0
408,2024-11-02T23:23:10.824808Z,4848493419978213,Live Nation Entertainment,4.71,Bellevue,0
409,2024-11-03T00:05:08.824808Z,3775035246904554,Huntsman,40.56,Olympia,0
410,2024-11-03T00:59:29.824808Z,4321061829098827,United Natural Foods,25.10,Kirkland,0
411,2024-11-03T00:59:59.824808Z,5906848887864920,Masco,87.20,Federal Way,0
412,2024-11-03T01:39:27.824808Z,3461728586723852,Masco,84.86,Everett,0
413,2024-11-03T02:23:58.824808Z,3748679445895990,Global Partners,97.18,Richland,0
414,2024-11-03T03:06:21.824808Z,3784968167806730,Ford Motor,264.15,Bellevue,0
415,2024-11-03T03:40:13.824808Z,4558550528219696,Pfizer,40.44,Auburn,0
416,2024-11-03T04:26:50.824808Z,5196545416282132,TD Synnex,114.29,Kirkland,0
417,2024-11-03T04:51:26.824808Z,3433619293359400,United States Steel,113.85,Olympia,0
418,2024-11-03T05:00:30.824808Z,4275217856504493,AutoZone,24.78,Everett,0
419,2024-11-03T05:41:06.824808Z,3497183954499941,Landstar System,6.27,Pasco,0
420,2024-11-03T05:55:23.824808Z,5965764459414283,Avis Budget Group,5.83,Kirkland,0
421,2024-11-03T06:39:21.824808Z,3435121393118065,Dollar General,16.77,Richland,0
422,2024-11-03T07:24:29.824808Z,4165852331404670,Opendoor Technologies,55.26,Wenatchee,0
423,2024-11-03T07:44:48.824808Z,5434486374613046,LPL Financial Holdings,60.58,Issaquah,0
424,2024-11-03T08:42:55.824808Z,3708292112956034,Halliburton,65.05,Yakima,0
425,2024-11-03T08:48:37.824808Z,3483480537157202,Keurig Dr Pepper,24.51,Redmond,0
426,2024-11-03T09:19:02.824808Z,3783658467680726,McDonald's,3.03,Yakima,0
427,2024-11-03T10:16:41.824808Z,5393540293351234,Liberty Media,41.29,Auburn,0
428,2024-11-03T11:08:29.824808Z,3716412456493986,Hess,21.74,Vancouver,0
429,2024-11-03T12:04:51.824808Z,3786957073465960,Humana,62.04,Richland,0
430,2024-11-03T12:52:08.824808Z,5279327602175036,Walt Disney,1.27,Spokane,0
431,2024-11-03T13:24:18.824808Z,3497183954499941,Consolidated Edison,55.61,Vancouver,0
432,2024-11-03T13:27:00.824808Z,3784968167806730,News Corp.,67.42,Vancouver,0
433,2024-11-03T13:41:47.824808Z,3737860075292228,Toll Brothers,45.16,Renton,0
434,2024-11-03T13:42:34.824808Z,3748214362819730,Altria Group,34.32,Auburn,0
435,2024-11-03T13:54:32.824808Z,5603092204427717,Plains GP Holdings,63.76,Olympia,0
436,2024-11-03T14:46:13.824808Z,3485250125968619,Reinsurance Group of America,9.40,Bellingham,0
437,2024-11-03T14:59:22.824808Z,3414467218567993,Franklin Resources,15.46,Kennewick,0
438,2024-11-03T15:55:29.824808Z,5196545416282132,Global Payments,4.46,Bellingham,0
439,2024-11-03T16:02:22.824808Z,3745495248858892,Comcast,12.46,Kirkland,0
440,2024-11-03T16:44:50.824808Z,3417108253815254,C.H. Robinson Worldwide,15.17,Redmond,0
441,2024-11-03T17:36:48.824808Z,3465779896467652,NCR,25.00,Redmond,0
442,2024-11-03T18:00:58.824808Z,5260769554109227,Kroger,46.36,Bellingham,0
443,2024-11-03T19:00:42.824808Z,4317584441838375,Uber Technologies,36.50,Everett,0
444,2024-11-03T19:28:45.824808Z,5695069125960223,Beacon Roofing Supply,188.65,Redmond,0
445,2024-11-03T19:48:18.824808Z,3759230622005098,Vistra,42.41,Pasco,0
446,2024-11-03T19:57:08.824808Z,5981345225674143,W.R. Berkley,59.77,Bellevue,0
447,2024-11-03T20:55:51.824808Z,5112818827545376,Republic Services,37.79,Yakima,0
448,2024-11-03T21:31:12.824808Z,3728558876479884,Dow,46.62,Vancouver,0
449,2024-11-03T21:33:07.824808Z,4972788577760875,Dana,67.17,Issaquah,0
450,2024-11-03T21:55:49.824808Z,3413447979875398,Live Nation Entertainment,24.39,Kennewick,0
451,2024-11-03T21:56:45.824808Z,5495737608182075,Vistra,89.27,Kirkland,0
452,2024-11-03T22:37:44.824808Z,5738345736692556,Kinder Morgan,98.93,Seattle,0
453,2024-11-03T23:15:05.824808Z,4194682016506621,Darden Restaurants,229.02,Federal Way,0
454,2024-11-03T23:48:11.824808Z,5245311218642499,3M,194.45,Auburn,0
455,2024-11-04T00:13:01.824808Z,3433619293359400,Graybar Electric,64.60,Auburn,0
456,2024-11-04T01:00:48.824808Z,3706156293344868,Dover,85.58,Federal Way,0
457,2024-11-04T01:47:43.824808Z,4896082760642261,VMware,15.04,Federal Way,0
458,2024-11-04T02:29:16.824808Z,4858281446529555,Humana,134.54,Bellingham,0
459,2024-11-04T03:05:45.824808Z,4428098610804726,CarMax,17.01,Spokane,0
460,2024-11-04T03:46:46.824808Z,3713641582676725,Coca-Cola,6.61,Redmond,0
461,2024-11-04T04:03:01.824808Z,3719106721874270,Insight Enterprises,1.19,Kirkland,0
462,2024-11-04T04:06:46.824808Z,5685323421373280,Hilton Worldwide Holdings,75.21,Pasco,0
463,2024-11-04T04:07:41.824808Z,3753974382342474,Broadcom,56.89,Vancouver,0
464,2024-11-04T04:58:17.824808Z,3711772438780106,Autoliv,43.81,Federal Way,0
465,2024-11-04T05:09:44.824808Z,5493103837862692,Newell Brands,9.18,Issaquah,0
466,2024-11-04T05:17:34.824808Z,3793904828800639,Parker-Hannifin,3.68,Redmond,0
467,2024-11-04T06:11:35.824808Z,5571180943544245,Gap,54.15,Richland,0
468,2024-11-04T06:21:59.824808Z,3432025994095601,Colgate-Palmolive,15.10,Pasco,0
469,2024-11-04T06:23:54.824808Z,4867531996113823,Jackson Financial,116.46,Redmond,0
470,2024-11-04T06:55:05.824808Z,3759108331505113,American Family Insurance Group,18.77,Everett,0
471,2024-11-04T07:48:00.824808Z,3754143762961027,Jacobs Solutions,116.28,Everett,0
472,2024-11-04T08:37:26.824808Z,5288781248988815,Farmers Insurance Exchange,21.67,Kennewick,0
473,2024-11-04T09:08:33.824808Z,3788610424347530,Expeditors International of Washington,97.11,Seattle,0
474,2024-11-04T09:34:04.824808Z,4380036557246630,DTE Energy,43.49,Kennewick,0
475,2024-11-04T10:16:40.824808Z,4753404684549756,Eli Lilly,43.12,Auburn,0
476,2024-11-04T10:26:19.824808Z,4800464011514496,Altice USA,34.77,Wenatchee,0
477,2024-11-04T11:21:48.824808Z,5371508598907535,Arthur J. Gallagher,8.00,Tacoma,0
478,2024-11-04T11:29:02.824808Z,3741454776706050,DaVita,59.57,Vancouver,0
479,2024-11-04T12:05:45.824808Z,3758223907766956,Gap,40.66,Vancouver,0
480,2024-11-04T12:33:57.824808Z,4067521252068652,CenterPoint Energy,134.29,Vancouver,0
481,2024-11-04T13:04:53.824808Z,3748678748219593,Exelon,148.34,Kennewick,0
482,2024-11-04T13:27:58.824808Z,3777752211069126,Hartford Financial Services Group,10.16,Kirkland,0
483,2024-11-04T14:12:42.824808Z,5254135338104744,Oshkosh,71.31,Bellingham,0
484,2024-11-04T15:02:52.824808Z,3493853878154277,Prudential Financial,24.60,Issaquah,0
485,2024-11-04T15:31:54.824808Z,4152452400097474,Taylor Morrison Home,131.04,Pasco,0
486,2024-11-04T15:59:58.824808Z,3770991142044835,Lear,16.71,Wenatchee,0
487,2024-11-04T16:29:07.824808Z,3463511092345966,Dover,116.38,Olympia,0
488,2024-11-04T16:44:13.824808Z,3763871562027305,State Farm Insurance,147.13,Richland,0
489,2024-11-04T16:45:06.824808Z,3786957073465960,Celanese,21.10,Bellingham,0
490,2024-11-04T17:35:03.824808Z,5422966672714228,Steel Dynamics,39.61,Pasco,0
491,2024-11-04T17:57:43.824808Z,3470753505003938,Viatris,108.05,Richland,0
492,2024-11-04T18:57:25.824808Z,3784970263634024,Chevron,123.40,Olympia,0
493,2024-11-04T19:40:18.824808Z,3483291654740898,Constellation Brands,15.67,Olympia,0
494,2024-11-04T20:15:54.824808Z,4001152706351442,WestRock,81.28,Yakima,0
495,2024-11-04T20:49:48.824808Z,5769696928707939,Cognizant Technology Solutions,11.30,Spokane,0
496,2024-11-04T21:35:31.824808Z,4079836803399869,Walt Disney,250.94,Auburn,0
497,2024-11-04T22:05:13.824808Z,5850612137262327,AGCO,152.51,Seattle,0
498,2024-11-04T22:39:16.824808Z,4772662242390834,Erie Insurance Group,155.17,Spokane,0
499,2024-11-04T23:13:12.824808Z,5547147014611956,Ebay,7.45,Seattle,0
500,2024-11-04T23:33:16.824808Z,5188963663717645,3M,71.75,Pasco,0
501,2024-11-05T00:17:59.824808Z,5595004574795367,Newmont,164.69,Bellingham,0
502,2024-11-05T01:09:35.824808Z,5688639817413969,McDonald's,50.11,Bellingham,0
503,2024-11-05T01:11:24.824808Z,3454419580085071,Unum Group,56.39,Kirkland,0
504,2024-11-05T01:47:46.824808Z,3794023989620618,News Corp.,34.15,Everett,0
505,2024-11-05T02:23:46.824808Z,4053574096620887,DaVita,109.93,Yakima,0
506,2024-11-05T03:00:34.824808Z,5767062944734443,AES,101.91,Olympia,0
507,2024-11-05T03:52:44.824808Z,3489854345406585,Booking Holdings,1.69,Pasco,0
508,2024-11-05T03:57:28.824808Z,4690834267704392,Principal Financial,20.66,Auburn,0
509,2024-11-05T04:01:11.824808Z,3712711388003449,Principal Financial,43.51,Everett,0
510,2024-11-05T04:10:00.824808Z,5020028883544757,Qualcomm,20.59,Pasco,0
511,2024-11-05T04:44:54.824808Z,3495178521359216,Western Digital,28.10,Vancouver,0
512,2024-11-05T05:30:51.824808Z,3730352266436860,HCA Healthcare,81.70,Auburn,0
513,2024-11-05T05:58:22.824808Z,5322422278127705,PVH,14.75,Renton,0
514,2024-11-05T06:04:32.824808Z,5639487749696776,Stryker,9.31,Wenatchee,0
515,2024-11-05T06:57:41.824808Z,4847101405842860,News Corp.,53.12,Kirkland,0
516,2024-11-05T07:05:55.824808Z,4629135943592029,AT&T,31.12,Auburn,0
517,2024-11-05T07:44:44.824808Z,4590284464915410,Wells Fargo,27.13,Federal Way,0
518,2024-11-05T07:53:23.824808Z,3792217603054954,Celanese,23.85,Pasco,0
519,2024-11-05T08:42:07.824808Z,3709433250333284,American Express,12.93,Renton,0
520,2024-11-05T09:31:54.824808Z,3752498744963380,Steel Dynamics,4.89,Olympia,0
521,2024-11-05T10:20:56.824808Z,5509966531868732,PBF Energy,45.80,Olympia,0
522,2024-11-05T10:57:09.824808Z,3713641582676725,DTE Energy,29.52,Kennewick,0
523,2024-11-05T11:13:12.824808Z,3433619293359400,StoneX Group,14.23,Federal Way,0
524,2024-11-05T11:33:34.824808Z,4381079747394547,Emerson Electric,1.65,Everett,0
525,2024-11-05T12:19:22.824808Z,4858441220280300,Estée Lauder,9.00,Seattle,0
526,2024-11-05T12:39:33.824808Z,3786574114065822,Liberty Mutual Insurance Group,47.53,Renton,0
527,2024-11-05T13:04:41.824808Z,3449551939392838,Whirlpool,21.67,Everett,0
528,2024-11-05T13:35:41.824808Z,4429754348404044,CF Industries Holdings,42.86,Kirkland,0
529,2024-11-05T14:13:07.824808Z,5544555508543894,Parker-Hannifin,37.34,Spokane,0
530,2024-11-05T14:21:38.824808Z,5191137084263803,DaVita,37.62,Issaquah,0
531,2024-11-05T14:34:32.824808Z,3480322275791516,Duke Energy,15.91,Olympia,0
532,2024-11-05T15:02:41.824808Z,4504415859689963,United States Steel,28.07,Renton,0
533,2024-11-05T15:07:03.824808Z,3716412456493986,American International Group,3.63,Spokane,0
534,2024-11-05T16:03:58.824808Z,4053574096620887,Par Pacific Holdings,16.79,Pasco,0
535,2024-11-05T16:24:20.824808Z,3432728909296103,American Tower,76.42,Pasco,0
536,2024-11-05T16:53:42.824808Z,3779004318791014,Foot Locker,87.51,Spokane,0
537,2024-11-05T17:03:53.824808Z,4919861824779968,Analog Devices,4.09,Olympia,0
538,2024-11-05T17:57:51.824808Z,3449753081964626,Tyson Foods,33.69,Kirkland,0
539,2024-11-05T18:11:08.824808Z,3775035246904554,Sanmina,50.97,Kirkland,0
540,2024-11-05T19:02:28.824808Z,4278104980258179,CenterPoint Energy,80.58,Issaquah,0
541,2024-11-05T19:06:09.824808Z,4095263440569350,Paccar,9.83,Issaquah,0
542,2024-11-05T19:15:43.824808Z,3498998100661741,Nordstrom,26.80,Bellingham,0
543,2024-11-05T19:57:19.824808Z,3489419026845772,Cardinal Health,19.36,Tacoma,0
544,2024-11-05T20:33:41.824808Z,3771436633163065,Ross Stores,115.15,Olympia,0
545,2024-11-05T21:03:29.824808Z,5083487769423722,Marathon Oil,34.66,Richland,0
546,2024-11-05T21:20:00.824808Z,3736388668637196,Community Health Systems,53.87,Bellingham,0
547,2024-11-05T22:04:29.824808Z,3771436633163065,Goldman Sachs Group,18.67,Wenatchee,0
548,2024-11-05T22:23:39.824808Z,5906848887864920,Northern Trust,55.95,Wenatchee,0
549,2024-11-05T23:14:52.824808Z,3793904828800639,Nationwide,87.70,Olympia,0
550,2024-11-05T23:16:56.824808Z,3741833539078875,Altice USA,38.12,Everett,0
551,2024-11-06T00:07:44.824808Z,5073500815042619,Group 1 Automotive,78.49,Bellevue,0
552,2024-11-06T00:27:27.824808Z,3779171623353556,Tractor Supply,4.78,Auburn,0
553,2024-11-06T01:24:45.824808Z,3752338194548457,Travelers,26.38,Auburn,0
